transaction_amount,category,vendor_category,daily_tx_count,wallet_balance_pct,monthly_budget_used_pct,category_budget_used_pct,days_elapsed_in_month,spend_velocity,days_remaining_budget,is_weekend,hour_of_day,expenditure_level,duration_risk,behaviour_class
3179,Other,Canteen,4,7.2,107.0,96.6,9,1150.0,20.9,1,12,High,Safe,Lifestyle
4776,Study,Pharmacy,11,35.0,66.2,88.8,6,1614.0,15.4,0,21,Medium,Safe,Survival
4168,Transport,Pharmacy,9,22.5,96.8,74.8,1,3645.0,8.4,1,17,High,Warning,Lifestyle
1110,Other,Stationery,1,93.5,111.2,23.4,1,1657.0,23.9,1,16,High,Safe,Lifestyle
2196,Other,Canteen,9,68.6,65.8,121.6,13,2360.0,15.3,0,14,Medium,Safe,Lifestyle
3329,Study,Stationery,9,91.6,104.2,34.5,7,616.0,1.8,1,12,High,Critical,Lifestyle
4404,Transport,Pharmacy,11,97.4,67.9,26.0,10,3947.0,27.6,1,19,Medium,Safe,Survival
3957,Food,Canteen,6,52.2,56.4,97.2,18,3387.0,23.0,0,9,Medium,Safe,Survival
527,Other,Bookshop,11,27.3,73.1,65.8,6,2720.0,17.5,0,8,Medium,Safe,Leakage
1999,Food,Pharmacy,1,23.4,91.1,18.4,13,713.0,13.1,1,14,High,Safe,Lifestyle
514,Transport,Pharmacy,11,26.2,97.2,59.8,5,762.0,28.8,1,10,High,Safe,Leakage
3745,Other,Pharmacy,6,72.3,52.8,118.0,21,2407.0,23.3,1,8,Medium,Safe,Lifestyle
1334,Other,Canteen,8,8.8,78.6,96.1,26,1498.0,16.0,1,6,Medium,Safe,Survival
2946,Food,Snack_Bar,5,9.9,119.2,60.8,15,2680.0,19.6,0,18,High,Safe,Lifestyle
1720,Entertainment,Bookshop,5,62.8,127.2,36.9,12,2594.0,8.4,1,9,High,Warning,Lifestyle
355,Food,Bookshop,1,66.0,37.3,98.5,22,3435.0,5.9,1,14,Low,Warning,Survival
1924,Food,Stationery,1,68.2,33.1,134.3,30,1485.0,8.2,1,12,Low,Warning,Lifestyle
3543,Entertainment,Canteen,8,40.3,91.2,100.5,11,2523.0,8.8,0,20,High,Warning,Lifestyle
1086,Transport,Pharmacy,5,81.6,59.8,123.8,8,3221.0,22.2,0,18,Medium,Safe,Lifestyle
3273,Transport,Snack_Bar,8,55.7,12.9,83.0,5,2218.0,4.2,0,7,Low,Warning,Survival
3005,Other,Canteen,10,15.0,51.6,110.5,8,3407.0,23.3,1,16,Medium,Safe,Survival
921,Study,Canteen,2,80.7,106.8,135.5,5,959.0,15.7,1,9,High,Safe,Lifestyle
1112,Study,Snack_Bar,4,95.5,105.7,118.2,10,3069.0,11.5,1,8,High,Safe,Lifestyle
3557,Other,Pharmacy,11,10.7,69.4,137.4,15,3800.0,9.0,1,7,Medium,Warning,Lifestyle
1070,Study,Canteen,10,42.2,66.7,70.4,6,1662.0,15.4,1,17,Medium,Safe,Survival
4308,Food,Bookshop,9,51.3,79.5,136.6,24,1782.0,9.5,1,9,Medium,Warning,Lifestyle
697,Food,Bookshop,3,18.9,36.3,97.0,18,792.0,12.9,1,19,Low,Safe,Survival
1956,Entertainment,Snack_Bar,6,87.4,73.1,131.8,23,2745.0,22.2,1,21,Medium,Safe,Lifestyle
1317,Entertainment,Pharmacy,11,32.0,11.3,15.5,3,2434.0,18.8,0,9,Low,Safe,Survival
3609,Other,Snack_Bar,7,79.4,67.1,102.1,9,641.0,22.4,0,17,Medium,Safe,Survival
3028,Other,Canteen,3,68.7,50.3,128.7,10,3133.0,21.4,0,17,Medium,Safe,Lifestyle
1847,Other,Bookshop,1,61.8,91.0,34.4,7,3402.0,24.5,1,20,High,Safe,Lifestyle
3183,Food,Stationery,2,23.3,86.6,102.7,19,3675.0,6.1,0,8,High,Warning,Lifestyle
342,Study,Snack_Bar,11,26.0,55.7,125.5,24,2410.0,29.9,0,20,Medium,Safe,Leakage
2961,Other,Stationery,10,9.5,10.9,50.3,26,2084.0,14.3,0,12,Low,Safe,Survival
3635,Other,Stationery,7,27.9,40.3,66.7,2,3566.0,21.5,1,9,Low,Safe,Survival
4860,Food,Bookshop,7,37.8,86.0,89.7,26,1895.0,20.3,1,6,High,Safe,Lifestyle
2631,Food,Snack_Bar,1,84.1,18.7,82.7,28,2794.0,17.0,1,14,Low,Safe,Survival
4712,Food,Stationery,10,39.8,22.9,15.5,8,2654.0,29.9,0,12,Low,Safe,Survival
2048,Study,Canteen,7,76.7,87.6,23.8,7,1803.0,6.5,0,10,High,Warning,Lifestyle
2896,Other,Pharmacy,10,46.7,100.7,24.1,28,804.0,12.7,0,14,High,Safe,Lifestyle
1917,Transport,Pharmacy,11,79.6,48.6,46.7,5,575.0,3.8,0,11,Low,Critical,Survival
3272,Transport,Bookshop,6,97.7,68.8,44.4,4,1999.0,5.5,1,17,Medium,Warning,Survival
1267,Other,Snack_Bar,11,27.8,123.5,113.9,11,2184.0,21.4,1,18,High,Safe,Lifestyle
2986,Other,Snack_Bar,6,86.9,123.5,90.2,26,3379.0,0.1,0,6,High,Critical,Lifestyle
3991,Other,Pharmacy,7,64.1,46.9,117.0,28,1950.0,26.7,1,20,Low,Safe,Lifestyle
1488,Other,Canteen,7,82.6,107.2,19.8,30,1484.0,19.0,1,21,High,Safe,Lifestyle
4071,Study,Pharmacy,1,66.9,81.3,77.9,10,2117.0,13.2,0,7,Medium,Safe,Survival
2006,Transport,Pharmacy,10,45.3,127.1,55.3,1,1333.0,9.9,0,14,High,Warning,Lifestyle
1704,Entertainment,Snack_Bar,5,26.7,67.3,129.0,29,820.0,3.8,1,15,Medium,Critical,Lifestyle
3508,Transport,Stationery,8,11.7,103.0,109.1,4,896.0,27.6,1,21,High,Safe,Lifestyle
3151,Transport,Canteen,8,55.9,102.2,131.7,22,1617.0,21.4,0,20,High,Safe,Lifestyle
271,Food,Snack_Bar,3,99.1,69.7,16.5,6,544.0,10.1,1,8,Medium,Safe,Survival
1890,Other,Pharmacy,3,75.1,105.5,110.9,18,1271.0,2.1,0,7,High,Critical,Lifestyle
1544,Other,Stationery,7,36.1,41.3,85.6,25,3256.0,9.8,1,13,Low,Warning,Survival
3503,Other,Canteen,4,83.6,24.7,125.5,13,1321.0,5.5,0,21,Low,Warning,Lifestyle
3313,Food,Bookshop,6,78.1,61.0,81.0,13,888.0,23.6,1,14,Medium,Safe,Survival
1082,Study,Canteen,9,31.8,123.2,85.6,1,3822.0,21.6,1,8,High,Safe,Lifestyle
4434,Study,Canteen,10,6.4,70.1,17.2,4,2679.0,14.9,0,22,Medium,Safe,Survival
2862,Entertainment,Pharmacy,2,16.2,86.2,103.6,4,710.0,26.6,0,18,High,Safe,Lifestyle
1704,Study,Pharmacy,2,88.3,84.9,48.2,18,718.0,5.4,1,21,Medium,Warning,Survival
2663,Study,Bookshop,6,84.5,25.9,12.8,24,2642.0,13.6,1,10,Low,Safe,Survival
2753,Other,Bookshop,3,33.0,56.8,19.3,27,2390.0,21.3,1,10,Medium,Safe,Survival
932,Transport,Bookshop,1,32.1,94.8,144.0,18,739.0,2.0,0,8,High,Critical,Lifestyle
1948,Study,Snack_Bar,2,80.3,126.6,58.5,18,1285.0,11.2,0,18,High,Safe,Lifestyle
4124,Study,Snack_Bar,7,94.1,30.2,131.5,15,3752.0,17.1,0,13,Low,Safe,Lifestyle
623,Food,Pharmacy,4,79.0,59.3,144.4,18,2502.0,11.0,0,13,Medium,Safe,Lifestyle
3678,Entertainment,Pharmacy,2,62.5,21.4,142.1,15,2041.0,14.4,1,22,Low,Safe,Lifestyle
1791,Food,Bookshop,11,28.1,39.1,133.4,17,1376.0,18.2,0,20,Low,Safe,Lifestyle
4685,Other,Snack_Bar,8,54.9,55.2,135.3,29,968.0,11.1,0,9,Medium,Safe,Lifestyle
4637,Transport,Stationery,4,27.2,74.9,50.5,5,1909.0,3.2,1,12,Medium,Critical,Survival
4909,Entertainment,Snack_Bar,4,81.8,37.7,31.2,11,3728.0,4.2,1,15,Low,Warning,Survival
692,Food,Pharmacy,2,41.8,37.3,99.5,16,670.0,15.8,1,6,Low,Safe,Survival
391,Study,Snack_Bar,1,84.2,103.3,78.3,20,3968.0,5.2,0,9,High,Warning,Lifestyle
698,Study,Pharmacy,1,41.3,125.5,23.8,2,1227.0,26.7,1,16,High,Safe,Lifestyle
1456,Entertainment,Bookshop,3,83.3,48.8,104.9,17,1931.0,25.0,0,20,Low,Safe,Survival
2168,Study,Bookshop,6,36.7,92.6,88.8,1,658.0,10.5,1,20,High,Safe,Lifestyle
4522,Food,Bookshop,7,46.8,41.0,130.8,18,2547.0,24.9,0,8,Low,Safe,Lifestyle
2386,Food,Stationery,9,63.5,121.4,95.3,17,2192.0,16.0,1,19,High,Safe,Lifestyle
1016,Study,Stationery,5,11.7,90.7,90.4,25,2833.0,4.8,0,8,High,Warning,Lifestyle
3420,Study,Pharmacy,9,95.1,106.3,71.7,18,2399.0,18.4,0,13,High,Safe,Lifestyle
1673,Other,Canteen,8,59.5,15.9,74.8,19,1894.0,20.4,1,15,Low,Safe,Survival
1286,Transport,Stationery,1,53.2,81.8,143.6,25,3082.0,2.5,0,14,Medium,Critical,Lifestyle
4399,Entertainment,Pharmacy,11,84.7,73.3,29.4,5,588.0,9.4,0,20,Medium,Warning,Survival
2074,Food,Snack_Bar,3,87.2,45.2,72.5,30,2394.0,0.2,0,14,Low,Critical,Survival
1070,Entertainment,Bookshop,8,54.6,41.5,101.8,13,899.0,9.5,1,9,Low,Warning,Survival
4963,Other,Bookshop,9,93.1,79.6,70.6,24,2026.0,10.1,1,17,Medium,Safe,Survival
2242,Food,Bookshop,4,11.2,94.8,49.7,23,3269.0,18.9,1,6,High,Safe,Lifestyle
472,Other,Pharmacy,6,15.8,14.0,50.2,30,999.0,6.0,1,19,Low,Warning,Leakage
1229,Other,Bookshop,4,61.7,78.1,42.7,6,3775.0,0.9,0,15,Medium,Critical,Survival
3418,Study,Stationery,9,38.6,30.5,58.1,13,3610.0,9.5,1,6,Low,Warning,Survival
4269,Entertainment,Snack_Bar,2,49.1,26.8,132.0,18,1952.0,24.8,0,9,Low,Safe,Lifestyle
1251,Entertainment,Bookshop,6,36.2,84.8,80.7,30,521.0,12.0,1,15,Medium,Safe,Survival
4233,Study,Pharmacy,11,43.4,47.3,43.6,29,3264.0,12.5,0,8,Low,Safe,Survival
1773,Entertainment,Snack_Bar,3,83.2,62.9,63.8,4,3583.0,14.1,1,21,Medium,Safe,Survival
3390,Study,Bookshop,10,61.4,53.2,24.8,9,1112.0,22.6,0,17,Medium,Safe,Survival
4588,Food,Canteen,4,99.7,87.8,136.6,23,3707.0,14.4,1,14,High,Safe,Lifestyle
3997,Other,Bookshop,2,79.8,66.4,67.1,3,3699.0,2.7,1,10,Medium,Critical,Survival
3489,Other,Stationery,11,31.0,125.6,147.3,22,2150.0,6.2,0,10,High,Warning,Lifestyle
3947,Entertainment,Snack_Bar,8,30.1,52.3,58.7,24,3293.0,5.6,1,13,Medium,Warning,Survival
2305,Transport,Stationery,10,36.9,98.8,127.1,24,2057.0,15.2,0,12,High,Safe,Lifestyle
507,Other,Canteen,8,85.1,40.9,45.9,8,2474.0,0.9,0,20,Low,Critical,Leakage
3559,Study,Canteen,1,7.6,71.1,20.7,13,1619.0,8.5,1,6,Medium,Warning,Survival
3376,Transport,Stationery,10,26.9,76.3,14.4,24,1058.0,18.2,1,12,Medium,Safe,Survival
1451,Transport,Snack_Bar,6,91.0,49.5,94.9,26,3113.0,10.6,0,10,Low,Safe,Survival
2947,Other,Canteen,1,65.8,66.6,53.6,22,505.0,21.2,1,13,Medium,Safe,Survival
1717,Other,Canteen,6,26.6,43.5,72.1,11,2528.0,11.7,0,10,Low,Safe,Survival
1578,Other,Bookshop,7,25.8,10.7,124.6,10,3526.0,29.4,1,10,Low,Safe,Lifestyle
2161,Study,Pharmacy,2,86.9,35.9,44.7,11,1274.0,29.0,1,10,Low,Safe,Survival
4505,Transport,Canteen,9,89.9,94.0,53.2,3,1665.0,24.0,0,16,High,Safe,Lifestyle
3063,Entertainment,Snack_Bar,8,29.3,102.5,128.3,25,2556.0,28.6,0,12,High,Safe,Lifestyle
2856,Study,Snack_Bar,9,44.9,43.6,79.0,14,1364.0,6.1,1,7,Low,Warning,Survival
2694,Food,Bookshop,10,84.3,59.0,125.9,14,3466.0,22.5,1,22,Medium,Safe,Lifestyle
4767,Other,Snack_Bar,4,78.2,14.5,62.4,30,1783.0,9.6,1,16,Low,Warning,Survival
4205,Transport,Bookshop,4,82.3,38.4,65.8,19,2536.0,21.8,1,10,Low,Safe,Survival
3763,Study,Canteen,8,54.2,103.5,33.4,28,1291.0,11.2,0,12,High,Safe,Lifestyle
1122,Food,Canteen,1,91.6,82.7,138.3,28,645.0,8.7,0,6,Medium,Warning,Lifestyle
4432,Study,Canteen,8,36.0,34.7,135.5,4,1108.0,28.8,1,14,Low,Safe,Lifestyle
4662,Study,Canteen,7,19.9,40.9,147.8,26,662.0,6.3,0,16,Low,Warning,Lifestyle
3159,Entertainment,Pharmacy,7,72.3,108.0,66.3,1,2140.0,22.8,1,17,High,Safe,Lifestyle
383,Entertainment,Pharmacy,9,56.2,35.1,124.6,2,2553.0,20.2,1,15,Low,Safe,Leakage
3558,Study,Canteen,10,86.2,50.1,68.1,6,656.0,9.1,1,16,Medium,Warning,Survival
1598,Food,Snack_Bar,7,12.7,89.7,73.6,30,817.0,13.8,0,6,High,Safe,Lifestyle
2996,Transport,Bookshop,2,85.2,77.3,126.2,13,2199.0,4.3,0,10,Medium,Warning,Lifestyle
736,Transport,Stationery,1,32.9,65.3,34.8,14,3297.0,27.6,0,20,Medium,Safe,Survival
1473,Other,Bookshop,1,67.2,118.0,40.8,28,2698.0,29.0,0,15,High,Safe,Lifestyle
3167,Other,Stationery,7,8.8,36.4,54.1,1,866.0,22.0,1,17,Low,Safe,Survival
3249,Transport,Stationery,5,62.9,99.0,120.3,28,3606.0,25.5,1,19,High,Safe,Lifestyle
1296,Study,Canteen,4,73.1,29.1,62.2,25,3711.0,2.5,0,15,Low,Critical,Survival
1505,Study,Stationery,5,40.0,83.9,60.1,8,1637.0,11.5,1,17,Medium,Safe,Survival
1115,Entertainment,Canteen,10,25.5,114.5,149.8,18,2656.0,9.9,0,9,High,Warning,Lifestyle
3281,Entertainment,Pharmacy,10,56.1,64.9,63.7,14,2223.0,16.9,0,19,Medium,Safe,Survival
4447,Other,Snack_Bar,6,84.2,96.9,44.7,2,3797.0,5.5,0,13,High,Warning,Lifestyle
1228,Transport,Stationery,10,35.7,108.4,97.2,24,2281.0,16.9,0,9,High,Safe,Lifestyle
2177,Study,Snack_Bar,6,29.0,26.3,122.3,12,3860.0,19.6,1,21,Low,Safe,Lifestyle
3554,Transport,Canteen,1,31.5,94.7,19.7,27,1198.0,4.0,1,17,High,Critical,Lifestyle
2711,Food,Stationery,2,95.2,120.4,96.6,24,1709.0,4.0,1,17,High,Critical,Lifestyle
470,Transport,Bookshop,3,39.1,79.2,15.0,1,3235.0,1.1,0,9,Medium,Critical,Survival
1386,Food,Pharmacy,4,5.3,32.3,83.7,30,3243.0,22.8,0,21,Low,Safe,Survival
4755,Entertainment,Pharmacy,6,79.3,25.2,46.0,21,3063.0,9.9,1,21,Low,Warning,Survival
4400,Entertainment,Stationery,11,71.4,41.2,52.9,15,3509.0,6.8,1,8,Low,Warning,Survival
3964,Other,Pharmacy,9,17.2,22.4,75.4,11,2959.0,23.3,0,22,Low,Safe,Survival
2598,Transport,Bookshop,2,98.6,71.6,139.8,18,2726.0,4.3,1,8,Medium,Warning,Lifestyle
4729,Transport,Snack_Bar,8,62.8,18.4,109.5,17,2106.0,12.8,0,18,Low,Safe,Survival
4435,Food,Bookshop,9,52.6,36.8,141.2,3,2135.0,22.3,0,11,Low,Safe,Lifestyle
4382,Entertainment,Pharmacy,2,41.3,62.8,102.4,15,1922.0,17.2,1,14,Medium,Safe,Survival
1911,Food,Snack_Bar,9,90.4,66.9,11.0,13,2671.0,16.6,1,16,Medium,Safe,Survival
2430,Entertainment,Bookshop,7,28.2,77.8,47.2,3,1923.0,4.7,0,8,Medium,Warning,Survival
328,Food,Canteen,9,32.1,94.7,136.8,13,1016.0,5.4,1,20,High,Warning,Leakage
1469,Entertainment,Canteen,6,16.6,15.7,100.1,26,873.0,17.5,0,21,Low,Safe,Survival
3872,Food,Snack_Bar,2,77.1,19.7,147.4,9,3736.0,0.7,1,8,Low,Critical,Lifestyle
1801,Entertainment,Snack_Bar,8,61.6,17.3,31.8,10,587.0,26.1,0,10,Low,Safe,Survival
4965,Food,Snack_Bar,10,62.9,60.8,51.5,1,869.0,10.5,0,12,Medium,Safe,Survival
4170,Transport,Canteen,9,25.8,15.0,60.7,27,2059.0,12.5,0,14,Low,Safe,Survival
4444,Other,Bookshop,8,66.9,99.5,55.7,2,1420.0,7.8,1,6,High,Warning,Lifestyle
827,Food,Snack_Bar,2,77.7,36.8,45.3,25,1920.0,26.3,1,19,Low,Safe,Survival
3997,Other,Canteen,8,39.0,122.7,72.1,14,911.0,19.3,1,20,High,Safe,Lifestyle
2244,Transport,Snack_Bar,3,81.1,68.4,99.9,5,958.0,13.5,1,8,Medium,Safe,Survival
3752,Transport,Snack_Bar,3,38.1,63.6,53.6,25,3302.0,17.6,1,9,Medium,Safe,Survival
2541,Entertainment,Snack_Bar,9,77.0,103.7,21.2,22,3157.0,11.4,1,22,High,Safe,Lifestyle
3414,Other,Canteen,9,8.2,95.6,109.2,10,865.0,14.0,0,19,High,Safe,Lifestyle
449,Study,Bookshop,9,57.4,82.9,74.3,26,2837.0,10.7,0,12,Medium,Safe,Leakage
3125,Entertainment,Canteen,4,97.1,122.2,87.9,19,2633.0,12.3,1,13,High,Safe,Lifestyle
1174,Other,Canteen,7,98.2,60.7,73.8,8,2997.0,9.4,1,21,Medium,Warning,Survival
1525,Food,Snack_Bar,8,31.8,107.0,134.7,13,2161.0,2.3,0,21,High,Critical,Lifestyle
1183,Food,Stationery,5,46.9,55.6,88.2,9,1445.0,1.1,1,19,Medium,Critical,Survival
1088,Transport,Stationery,1,11.0,110.6,139.3,18,2823.0,5.2,1,22,High,Warning,Lifestyle
3137,Study,Stationery,9,88.0,41.1,81.5,25,1800.0,7.5,1,10,Low,Warning,Survival
2317,Food,Canteen,6,59.0,44.7,51.0,4,1266.0,26.7,0,14,Low,Safe,Survival
2872,Other,Snack_Bar,3,41.6,91.3,59.8,8,1930.0,18.3,1,8,High,Safe,Lifestyle
1526,Other,Stationery,3,15.7,35.5,83.1,5,3171.0,28.7,0,10,Low,Safe,Survival
670,Food,Pharmacy,10,94.9,37.5,84.2,29,2165.0,10.2,1,15,Low,Safe,Leakage
2187,Other,Pharmacy,1,55.4,46.6,106.2,6,1550.0,12.1,0,6,Low,Safe,Survival
290,Other,Pharmacy,8,31.9,91.5,41.4,20,3412.0,21.6,1,22,High,Safe,Leakage
729,Transport,Bookshop,2,38.3,116.7,102.2,5,3586.0,17.3,1,13,High,Safe,Lifestyle
4956,Study,Snack_Bar,1,30.7,90.9,119.0,28,2016.0,15.8,0,22,High,Safe,Lifestyle
4259,Transport,Canteen,7,62.2,109.3,104.7,1,1811.0,17.3,0,10,High,Safe,Lifestyle
2973,Study,Canteen,11,93.3,75.2,77.5,28,2644.0,17.5,0,12,Medium,Safe,Survival
1886,Other,Snack_Bar,9,86.4,18.3,148.8,19,703.0,23.0,1,10,Low,Safe,Lifestyle
391,Study,Bookshop,6,48.7,22.1,66.7,30,2920.0,20.0,1,15,Low,Safe,Leakage
2186,Other,Snack_Bar,8,83.5,76.5,24.9,4,3238.0,28.7,0,11,Medium,Safe,Survival
3823,Other,Bookshop,8,45.2,49.3,125.0,1,1891.0,28.4,0,12,Low,Safe,Lifestyle
2385,Transport,Stationery,9,29.0,36.5,39.7,29,1111.0,12.7,1,8,Low,Safe,Survival
4640,Transport,Stationery,7,98.4,66.0,109.9,19,601.0,1.1,0,15,Medium,Critical,Survival
1208,Entertainment,Bookshop,9,33.9,90.0,35.1,4,2730.0,0.3,0,11,High,Critical,Lifestyle
3983,Food,Snack_Bar,9,35.8,56.2,12.4,14,1441.0,3.7,1,7,Medium,Critical,Survival
4498,Entertainment,Stationery,11,99.0,106.3,32.4,14,2124.0,2.2,0,7,High,Critical,Lifestyle
4868,Entertainment,Snack_Bar,1,17.7,98.6,62.8,9,1852.0,11.2,1,11,High,Safe,Lifestyle
4487,Study,Stationery,6,77.3,98.2,24.9,19,1112.0,1.6,0,15,High,Critical,Lifestyle
2252,Other,Snack_Bar,8,93.9,128.2,37.7,11,2279.0,18.7,0,12,High,Safe,Lifestyle
3508,Other,Snack_Bar,10,53.6,45.4,117.0,16,2109.0,5.7,0,22,Low,Warning,Lifestyle
1916,Other,Pharmacy,9,5.2,87.4,117.8,19,2685.0,15.4,0,9,High,Safe,Lifestyle
510,Food,Bookshop,4,40.6,112.7,124.4,4,1382.0,3.1,1,17,High,Critical,Lifestyle
4738,Study,Canteen,2,15.6,79.5,127.8,9,1251.0,24.8,0,13,Medium,Safe,Lifestyle
1460,Study,Bookshop,11,44.5,104.7,68.9,25,3350.0,23.4,0,14,High,Safe,Lifestyle
4132,Other,Snack_Bar,9,80.1,59.7,131.5,17,2958.0,11.6,0,15,Medium,Safe,Lifestyle
3468,Entertainment,Snack_Bar,9,46.7,80.9,83.6,15,3203.0,27.3,0,14,Medium,Safe,Survival
784,Food,Bookshop,8,46.0,16.7,75.9,8,932.0,5.6,0,9,Low,Warning,Leakage
2999,Entertainment,Snack_Bar,3,57.9,128.3,110.6,26,1284.0,24.4,1,21,High,Safe,Lifestyle
559,Transport,Stationery,5,60.3,106.0,39.9,13,2514.0,16.4,1,6,High,Safe,Leakage
3066,Study,Snack_Bar,2,86.3,114.3,120.5,1,3500.0,9.9,1,15,High,Warning,Lifestyle
2211,Study,Bookshop,3,34.3,93.3,70.1,2,3622.0,2.5,0,21,High,Critical,Lifestyle
4206,Entertainment,Bookshop,1,83.1,32.3,27.8,10,3412.0,5.1,1,10,Low,Warning,Survival
1825,Food,Bookshop,4,58.8,13.7,26.7,27,652.0,25.9,0,8,Low,Safe,Survival
2964,Study,Pharmacy,5,33.6,113.8,33.1,21,3373.0,18.2,1,9,High,Safe,Lifestyle
1090,Entertainment,Pharmacy,2,33.0,57.6,134.7,27,3647.0,7.1,1,15,Medium,Warning,Lifestyle
931,Food,Pharmacy,3,39.3,41.7,148.7,13,699.0,14.9,0,7,Low,Safe,Lifestyle
4161,Entertainment,Pharmacy,6,64.2,77.4,60.0,11,1957.0,3.2,1,11,Medium,Critical,Survival
4901,Food,Pharmacy,6,26.9,60.5,50.9,14,2378.0,3.0,0,19,Medium,Critical,Survival
2704,Other,Pharmacy,7,92.4,88.2,40.6,16,1315.0,27.2,1,10,High,Safe,Lifestyle
814,Food,Pharmacy,9,59.6,68.1,125.3,28,2308.0,13.7,0,20,Medium,Safe,Lifestyle
4006,Transport,Bookshop,4,92.4,93.7,39.3,29,3601.0,10.8,0,22,High,Safe,Lifestyle
1919,Other,Canteen,5,9.4,112.4,139.4,6,3534.0,28.5,0,17,High,Safe,Lifestyle
4969,Entertainment,Pharmacy,11,37.5,33.5,103.4,2,3789.0,12.0,0,18,Low,Safe,Survival
1787,Other,Bookshop,2,7.2,49.5,135.6,26,2194.0,10.1,0,21,Low,Safe,Lifestyle
1811,Other,Canteen,6,30.9,62.4,87.6,5,1937.0,8.2,0,20,Medium,Warning,Survival
1096,Entertainment,Pharmacy,4,86.9,125.4,106.7,19,2830.0,17.0,1,16,High,Safe,Lifestyle
477,Entertainment,Canteen,5,8.5,53.8,96.7,7,1959.0,16.8,0,10,Medium,Safe,Leakage
4847,Transport,Canteen,7,46.4,55.7,126.4,28,647.0,0.5,1,18,Medium,Critical,Lifestyle
1836,Entertainment,Stationery,6,16.2,88.4,127.0,28,3020.0,19.6,1,16,High,Safe,Lifestyle
2358,Study,Snack_Bar,8,44.6,60.3,92.6,17,1483.0,23.6,0,15,Medium,Safe,Survival
2632,Study,Stationery,6,84.7,124.1,98.6,5,672.0,18.5,0,20,High,Safe,Lifestyle
4104,Transport,Canteen,10,64.2,117.3,139.1,12,572.0,26.1,1,12,High,Safe,Lifestyle
3462,Food,Bookshop,8,75.0,71.6,140.2,19,3760.0,8.3,1,17,Medium,Warning,Lifestyle
1649,Food,Pharmacy,4,38.2,87.4,103.0,27,1382.0,5.8,0,11,High,Warning,Lifestyle
4700,Study,Snack_Bar,7,94.7,17.0,11.1,18,2068.0,20.9,0,14,Low,Safe,Survival
1432,Entertainment,Pharmacy,3,72.4,93.5,24.6,28,3827.0,5.7,1,21,High,Warning,Lifestyle
4317,Transport,Bookshop,1,45.1,94.9,130.1,12,2136.0,2.7,1,13,High,Critical,Lifestyle
877,Food,Snack_Bar,9,45.5,53.1,21.9,3,775.0,2.9,1,17,Medium,Critical,Survival
2858,Food,Stationery,9,92.3,36.4,39.9,26,2432.0,23.1,0,21,Low,Safe,Survival
2228,Other,Canteen,6,59.8,119.8,42.3,4,809.0,0.9,0,9,High,Critical,Lifestyle
3958,Study,Bookshop,2,72.1,61.2,94.0,15,833.0,8.7,1,21,Medium,Warning,Survival
4824,Entertainment,Canteen,8,44.6,88.4,90.7,15,3480.0,3.9,1,12,High,Critical,Lifestyle
2237,Transport,Canteen,10,26.3,14.0,50.5,11,1513.0,22.6,0,18,Low,Safe,Survival
2849,Food,Pharmacy,6,73.7,59.7,39.1,2,2875.0,15.1,1,17,Medium,Safe,Survival
856,Other,Bookshop,7,62.7,108.1,117.0,18,2281.0,6.2,0,6,High,Warning,Lifestyle
365,Study,Canteen,1,52.6,56.5,141.0,3,1278.0,22.5,0,16,Medium,Safe,Lifestyle
4791,Study,Stationery,3,64.3,82.4,17.4,18,2312.0,22.5,0,22,Medium,Safe,Survival
789,Transport,Snack_Bar,1,24.8,35.2,28.6,14,741.0,15.7,1,11,Low,Safe,Survival
4724,Food,Bookshop,10,80.4,60.0,99.9,6,1715.0,8.3,0,7,Medium,Warning,Survival
3021,Transport,Pharmacy,1,95.1,121.3,122.6,2,2330.0,17.6,0,8,High,Safe,Lifestyle
4458,Transport,Bookshop,11,89.7,78.0,120.8,1,1299.0,28.0,0,7,Medium,Safe,Lifestyle
1462,Other,Pharmacy,1,35.5,118.2,110.8,8,2811.0,1.5,1,18,High,Critical,Lifestyle
271,Study,Snack_Bar,4,43.6,118.2,134.2,10,681.0,8.0,1,12,High,Warning,Lifestyle
3716,Entertainment,Stationery,7,81.8,123.3,40.4,20,2197.0,8.5,0,21,High,Warning,Lifestyle
4950,Study,Canteen,7,61.5,117.4,25.0,18,3002.0,19.0,0,21,High,Safe,Lifestyle
3780,Study,Bookshop,5,57.1,10.4,96.2,20,2005.0,19.5,1,15,Low,Safe,Survival
468,Other,Pharmacy,6,93.0,122.1,125.1,11,3561.0,6.2,0,12,High,Warning,Leakage
1976,Entertainment,Snack_Bar,2,55.9,26.5,91.5,18,2713.0,6.5,1,21,Low,Warning,Survival
2662,Food,Canteen,5,53.9,14.8,144.8,27,3855.0,27.8,1,15,Low,Safe,Lifestyle
1468,Entertainment,Snack_Bar,7,9.0,16.6,121.4,16,1494.0,22.7,1,19,Low,Safe,Lifestyle
1215,Food,Stationery,9,11.6,51.9,108.1,5,3786.0,28.0,1,14,Medium,Safe,Survival
2922,Entertainment,Canteen,6,5.7,84.5,18.4,7,2624.0,24.9,0,9,Medium,Safe,Survival
1283,Transport,Canteen,10,91.8,58.3,25.1,22,3108.0,12.1,1,17,Medium,Safe,Survival
4301,Entertainment,Canteen,4,43.8,13.1,119.9,2,3658.0,3.7,0,22,Low,Critical,Lifestyle
